7.2 63 4.353 4.772 9.107 4 0 2 7.395 4.807 4.445 5.37 8.333 7.144 5.315 6.391 6.139 0.963 9.308 9.188 9.548 10 9.58 9.02 7.511 8.704 5.31 7.489 6.399 10
7.74 24 4.976 6.022 8.268 7 7 7 9.125 6.31 6.17 6.617 8.333 7.88 4.627 6.282 6.833 0.897 9.472 9.168 9.342 10 9.658 8.94 6.226 8.275 6.431 9.265 7.848 10
7.69 29 3.206 4.853 9.428 10 4 7 8.86 5.539 5.129 5.665 10 7.668 4.927 8.56 4.671 0.963 9.143 9.151 9.612 10 9.658 8.94 6.226 8.275 6.307 7.762 7.034 10
7.93 14 1.265 4.375 8.868 3 2 2.5 6.816 7.56 7.026 6.859 10 8.918 6.854 9.614 8.654 1 9.973 9.277 9.448 10 9.658 8.94 6.226 8.275 6.602 9.433 8.018 10
7.46 46 8.559 9.431 10 9 7 8 7.816 3.715 3.694 5.217 5 5.008 4.131 7.65 1.731 1 9.941 9.001 8.308 10 8.8 8.58 6.448 7.943 4.539 8.869 6.704 10
6.11 122 6.647 9.591 5.373 7 4 5.5 6.046 2.328 3.204 4.861 2.5 4.948 4.19 8.573 3.655 0.889 8.174 8.716 9.106 0 6.533 7.98 5.192 6.569 3.717 6.927 5.322 10
6.12 120 7.765 6.826 3.386 10 5 7.5 4.349 4.118 4.089 4.815 2.778 5.228 3.704 8.409 4.175 0.741 8.655 9.617 7.99 10 8.513 6.64 0 5.051 4.488 8.347 6.417 10
7.41 50 7.288 8.986 10 8 8 8 9.711 3.898 3.726 4.881 4.167 4.272 3.833 8.165 3.521 1 8.796 8.763 8.974 10 9.173 8.82 6.625 8.206 4.854 8.366 6.61 10
7.95 12 3.635 6.238 8.96 9 4 6.5 8.802 7.18 6.125 5.856 8.333 7.15 5.907 9.528 7.436 1 8.412 8.362 9.004 10 9.658 8.94 6.226 8.275 7.258 9.433 8.345 10
6.44 109 6.026 9.85 2.331 7 7 7 3.764 3.006 4.276 4.559 9.2 6.795 4.421 7.269 5.271 0.692 9.251 8.345 8.778 5 4.733 8.46 4.918 6.037 5.007 6.969 5.988 10
7.98 11 2.824 3.763 9.405 4 3 3.5 7.188 7.678 7.632 7.679 10 8.494 7.165 8.421 9.406 1 9.062 9.526 9.316 10 9.658 8.94 6.226 8.275 7.935 9.057 8.496 10
7.5 41 3 2.752 9.232 5 3 4 7.445 6.125 6.399 6.708 9.167 7.975 5.984 6.88 7.161 0.963 9.291 9.634 9.576 10 9.658 8.94 6.226 8.275 6.235 8.723 7.479 10
7.99 10 7.559 7.144 4.531 10 10 10 8.798 3.973 4.643 4.578 10 7.32 7.375 9.929 6.817 1 9.888 7.945 8.292 10 9.72 9.7 7.906 9.109 6.589 8.786 7.687 10
7.87 16 4.382 2.565 10 5 5 5 9.107 7.645 6.906 6.711 10 8.014 7.435 7.37 8.186 1 8.871 9.792 9.584 10 9.658 8.94 6.226 8.275 6.114 9.141 7.627 10
6.82 82 7.694 9.638 9.025 9 5 7 6.522 5.111 4.442 5.255 5 5.661 3.948 8.963 5.92 0.966 6.135 9.204 8.254 5 7.287 7.4 7.192 7.293 5.304 6.448 5.876 10
7.12 67 4.912 3.698 9.75 5 5 5 8.306 4.793 4.345 5.665 8.333 7.425 3.688 5.781 4.868 1 9.477 9.586 9.334 10 9.658 8.94 6.226 8.275 6.279 7.635 6.957 10
7.53 38 8.588 9.896 9.125 7 4 5.5 9.367 3.83 3.482 5.119 6.667 4.225 3.39 9.302 2.694 0.963 9.31 9.12 8.756 10 9.227 8.9 7.558 8.562 5.575 7.678 6.626 10
7.31 53 6.618 10 10 9 8 8.5 9.097 4.197 3.88 4.92 5.556 4.248 2.861 7.692 3.287 0.897 9.455 9.077 8.648 10 9.547 8.88 7.043 8.49 5.032 8.159 6.596 10
8.88 1 8.206 9.517 9.427 10 10 10 6.83 7.299 7.152 7.225 8.333 7.894 5.357 8.005 8.604 1 8.532 9.378 8.948 10 9.987 10 10 9.996 8.099 9.433 8.766 10
7.62 32 3.438 4.625 9.433 10 3 6.5 7.038 5.046 4.958 5.333 10 6.641 5.788 8.035 5.398 0.963 9.662 9.587 9.208 10 9.658 8.94 6.226 8.275 6.298 7.553 6.925 10
6.9 79 2.147 7.264 9.385 4 3 3.5 6.885 7.202 6.751 6.569 10 8.657 6.287 9.135 8.625 1 9.216 8.651 9.2 0 9.727 8.88 0.838 6.482 4.883 7.697 6.29 10
6.52 102 7 9.128 8.174 7 7 7 6.733 5.627 4.772 5.312 6.667 6.472 3.797 6.769 5.45 0.963 9.295 9.149 8.228 0 7.92 7.48 4.004 6.468 5.388 7.574 6.481 10
6.95 76 7.618 9.029 10 8 7 7.5 6.336 4.388 4.239 5.446 4.167 5.586 2.981 6.034 4.849 0.897 9.145 8.266 8.928 10 9.053 8.6 5.744 7.799 5.483 7.303 6.393 10
5.4 142 6.321 7.989 6.682 7 7 7 2.935 3.791 3.843 5.63 7.778 5.922 4.563 5.868 5.847 0.517 7.716 2.24 8.84 10 7.52 4.68 0 4.067 4.435 6.07 5.253 10
8.04 8 3.529 5.305 10 5 3 4 8.261 7.376 6.753 7.006 10 8.785 5.466 8.46 8.362 1 9.762 9.113 9.484 10 9.658 8.94 6.226 8.275 7.254 8.828 8.041 10
7.32 52 3.529 7.443 10 6 3 4.5 6.285 5.965 5.878 6.392 4.167 7.597 4.731 6.07 6.273 0.963 7.808 9.201 9.308 10 9.7 8.72 3.786 7.402 6.083 8.702 7.392 10
7.61 33 4.676 3.531 10 5 1 3 9.636 4.904 4.523 5.805 10 6.785 4.092 8.067 6.796 1 9.561 9.614 9.452 10 9.658 8.94 6.226 8.275 5.985 7.448 6.716 10
7.25 57 7.147 9.663 8.367 9 5 7 7.897 5.593 4.587 5.525 10 4.785 3.754 6.835 4.523 0.926 8.037 6.188 8.494 10 8.413 8.48 5.683 7.526 5.933 7.426 6.68 10
7.71 27 4.265 3.784 7.944 5 5 5 8.79 7.062 6.31 7.173 8.333 8.059 6.648 7.829 7.818 0.966 9.853 9.708 9.944 10 9.6 8.94 0.269 6.27 4.709 8.639 6.674 10
7.48 45 6.459 7.415 10 10 8 9 5.464 4.308 5.234 6.238 7.569 6.385 3.563 7.138 7.645 0.483 9.215 8.065 9.118 10 9.22 8 3.8 7.007 5.77 8.138 6.954 10
6.76 87 6.353 8.905 8.073 10 8 9 4.913 2.982 4.109 5.032 8.333 5.701 5.42 9.211 4.555 0.963 6.954 7.407 8.33 10 4.847 8.08 4.086 5.671 5.726 0.691 3.209 10
7.05 71 7.324 9.726 6.166 8 8 8 7.618 3.999 4.07 4.297 6.667 4.728 5.171 7.207 4.009 0.926 8.198 8.108 7.196 10 8.02 7.5 5.3 6.94 4.843 6.361 5.602 10
7.6 34 5 8.352 9.626 6 6 6 6.787 5.181 5.486 5.798 6.667 7.852 6.678 8.116 6.717 0.963 9.107 9.577 9.2 10 9.46 7.58 0 5.68 5.076 9.141 7.108 10
6.64 94 0.529 7.785 4.399 10 10 10 2.355 5.47 5.259 5.261 8.333 7.528 5.057 8.947 6.328 0.63 9.486 3.21 9.05 10 9.647 9.06 7.932 8.88 5.997 7.637 6.817 10
7.76 21 5.035 6.262 8.993 9 3 6 9.169 6.045 5.232 5.791 8.333 7.958 5.526 9.002 5.548 1 9.95 6.827 9.124 10 9.658 8.94 6.226 8.275 6.221 8.639 7.43 10
7.65 31 5.029 5.841 7.507 10 4 7 10 5.805 5.383 5.824 8.333 6.877 6.958 9.68 5.541 1 9.833 7.987 9.174 10 9.658 8.94 6.226 8.275 6.124 8.91 7.517 10
6.21 117 7.029 10 7.479 9 7 8 8.209 2.949 3.159 4.218 1.667 4.428 2.424 5.15 2.233 0.862 8.902 9.561 8.104 5 8.572 7.68 7.309 7.854 4.137 6.905 5.521 10
6.43 111 7.606 9.623 1.595 8 8 8 6.095 4.992 4.784 4.767 6.667 5.775 4.354 7.513 4.675 0.926 6.751 9.188 8.476 5 8.093 7.46 5.784 7.112 5.187 4.629 4.908 10
6.61 97 5.441 8.595 1.926 8 8 8 4.51 4.83 5.843 5.497 8.333 6.171 5.67 8.651 6.704 0.667 9.133 7.487 9.36 0 9.813 8.7 2.276 6.93 6.451 8.743 7.597 10
7.92 15 7.206 8.475 7.692 10 8 9 8.285 5.775 5.608 6.452 5 4.658 4.432 6.232 5.844 1 9.31 8.864 8.694 10 9.733 9.72 8.113 9.189 6.456 8.702 7.579 10
6.75 90 7.182 6.49 7.7 8 4 6 6.926 4.555 4.041 5.143 6.806 4.533 4.727 6.859 3.019 1 8.543 9.601 9.318 5 9.787 8.34 2.364 6.83 5.935 8.409 7.172 10
6.79 84 7.318 6.278 10 10 4 7 6.177 3.86 3.984 4.861 6.667 6.863 6.262 9.61 3.445 0.926 8.781 7.985 8.452 5 9.273 9.08 7.682 8.678 5.686 5.296 5.491 10
6.55 100 5.971 7.275 9.53 5 5 5 6.852 4.351 4.543 5.285 6.667 7.166 5.17 6.643 5.562 0.828 9.712 9.158 9.816 0 8.64 7.14 1.592 5.791 5.871 8.243 7.057 10
5.51 139 5.765 9.101 0 7 5 6 4.932 3.752 4.064 4.411 6.667 5.333 0 6.577 4.03 0.963 8.072 8.504 7.93 0 8.88 7.98 7.051 7.97 4.581 6.488 5.534 10
6.58 98 4.176 8.853 9.891 6 6 6 5.494 5.692 5.433 5.598 10 7.541 6.255 4.594 5.277 1 7.922 8.129 8.99 0 4.867 8.46 4.918 6.082 5.408 6.82 6.114 10
7.75 23 0.5 3.06 8.484 3 3 3 7.556 7.284 7.36 7.205 10 8.513 6.444 7.863 8.718 1 9.049 9.573 9.53 10 9.658 8.94 6.226 8.275 7.324 9.287 8.306 10
8.28 4 4.353 5.806 5.637 7 7 7 7.935 7.686 7.483 6.1 10 8.024 7.184 9.929 8.884 1 9.72 9.414 9.114 10 8.88 9.6 8.928 9.136 8.846 8.764 8.805 10
7.26 56 7.362 9.963 8.139 8 8 8 6.145 2.604 3.633 4.381 5 5.422 5.754 7.693 4.643 0.897 7.875 7.703 8.384 10 9.52 8.88 6.909 8.436 4.34 7.155 5.748 10
7.1 68 5.974 4.851 6.703 10 7 8.5 8.222 3.637 4.045 4.921 1.7 5.077 5.786 8.192 5.454 0.963 9.052 9.191 9.22 5 9.573 8.6 6.528 8.234 5.521 8.472 6.996 10
7.67 30 1.706 5.087 8.911 7 4 5.5 6.486 7.69 7.3 7.295 10 8.93 8.001 9.122 8.279 1 9.858 7.884 9.74 10 9.9 8.44 0 6.113 5.267 9.141 7.204 10
6.76 87 0.306 8.214 0 10 10 10 3.587 5.254 5.998 5.41 8.333 6.682 4.194 8.711 7.909 0.586 9.188 1.99 9.186 10 9.58 8.9 5.44 7.973 6.587 8.764 7.676 10
6.11 122 8.618 9.383 6.913 10 10 10 5.969 4.696 3.562 4.485 2.5 5.634 3.777 6.491 3.268 0.741 9.253 8.032 7.616 0 8.08 7.22 5.441 6.914 4.728 7.28 6.004 10
7.42 48 7.059 8.556 7.114 9 4 6.5 7.873 3.814 4.73 5.206 8.333 5.821 2.257 7.729 6.131 0.963 8.827 7.307 8.824 10 8.937 8.62 6.081 7.879 5.68 8.848 7.264 10
7.2 63 8.059 9.221 10 10 7 8.5 9.457 3.307 3.541 4.519 2.5 4.482 4.594 8.506 2.664 1 8.652 8.464 8.35 10 8.92 7.96 6.654 7.845 5.841 5.337 5.589 10
7.83 18 7.676 9.559 8.511 8 4 6 8.225 4.033 3.985 4.675 7.5 5.77 4.66 8.783 3.255 1 9.251 9.195 9.326 10 9.647 9.26 8.135 9.014 6.066 8.097 7.082 10
7.22 62 8.382 9.101 10 7 7 7 8.649 4.196 3.989 5.538 5 5.143 3.835 7.685 4.385 0.828 8.859 9.204 9.07 10 7.293 8.78 7.365 7.813 5.426 8.033 6.729 10
7.27 55 5.073 5.285 3.235 7 4 5.5 7.699 6.136 5.331 5.928 10 7.3 4.574 8.848 5.511 0.963 9.319 9.643 9.156 10 9.658 8.94 6.226 8.275 5.335 7.74 6.538 10
7.5 41 4.941 3.898 8.88 5 2 3.5 7.08 6.165 5.296 6.006 10 7.79 5.151 7.582 6.919 1 9.959 9.546 9.268 10 9.658 8.94 6.226 8.275 7.47 8.325 7.898 10
7.51 39 6.159 6.286 8.536 10 3 6.5 7.248 4.356 4.192 5.427 8.333 6.352 4.05 9.114 4.065 1 9.54 9 8.842 10 9.658 8.94 6.226 8.275 4.765 8.347 6.556 10
6.51 103 4.029 5.581 10 10 5 7.5 4.431 3.255 3.543 4.711 7.5 5.89 5.683 9.103 3.038 0.963 8.404 7.482 8.312 10 0 8.12 5.751 4.624 4.168 6.156 5.162 10
7.1 68 7.412 8.583 0 8 5 6.5 5 4.101 4.979 5.649 8.3 6.742 4.475 7.687 8.241 0.931 9.458 7.779 8.866 10 8.393 7.5 5.3 7.064 5.776 5.797 5.787 10
5.72 135 6.647 10 6.201 0 0 0 6.875 3.684 4.257 5.262 3.333 5.813 3.39 2.694 5.613 0.759 9.799 8.927 9.324 0 7.02 7.62 7.287 7.309 4.739 8.368 6.554 10
8.54 2 5.841 10 9.427 10 10 10 3.836 5.806 7.426 7.126 8.333 7.562 7.758 8.65 8.932 0.963 7.995 8.583 8.95 10 10 10 10 10 8.168 9.496 8.832 10
7.7 28 4.735 4.486 9.747 10 3 6.5 8.87 4.463 4.411 5.639 10 6.983 4.534 9.679 4.801 1 9.513 9.561 9.216 10 9.658 8.94 6.226 8.275 6.533 7.678 7.105 10
7.16 66 3.941 3.534 8.536 4 1 2.5 7.324 5.57 5.055 5.949 9.167 7.398 5.114 7.264 6.176 0.926 9.401 9.118 9.638 10 9.658 8.94 6.226 8.275 6.308 7.949 7.129 10
6.91 78 4.353 8.431 4.517 6 5 5.5 7.448 6.102 5.71 6.369 8.333 5.541 4.963 7.626 4.684 1 9.582 9.458 9 5 8.7 8.46 3.224 6.795 6.098 7.387 6.742 10
7.76 21 4 4.607 9.359 6 6 6 8.74 5.999 5.912 5.873 8.333 8.01 5.913 7.42 8.361 1 9.893 9.471 9.36 10 9.658 8.94 6.226 8.275 6.554 8.848 7.701 10
6.56 99 8.612 9.232 8.593 9 8 8.5 5.02 4.636 5.143 5.296 3.333 4.782 3.615 7.19 5.321 1 9.058 8.137 8.656 0 7.347 7.96 4.206 6.504 4.892 7.301 6.097 10
7.79 20 1.294 4.699 9.03 2 0 1 8.319 7.595 7.426 7.244 9.167 8.711 6.726 8.02 8.433 1 9.526 9.588 9.408 10 9.658 8.94 6.226 8.275 7.203 9.119 8.161 10
8.33 3 6.465 5.999 10 8 6 7 10 7.733 7.345 7.523 10 7.793 7.034 9.566 8.958 1 7.742 9.628 9.954 10 9.247 8.44 0 5.896 5.125 8.932 7.028 10
5.91 131 6.053 8.967 1.924 9 5 7 3.678 2.964 3.482 5.372 3.333 5.806 5.11 4.641 5.645 0.586 9.478 5.889 9.05 10 8.367 7.16 3.184 6.237 7.011 7.596 7.303 10
6.18 118 8.538 9.063 0 10 7 8.5 3.281 3.616 3.667 4.156 5.8 6.377 5.675 7.887 5.083 0.926 7.669 6.327 7.514 10 9.187 8.44 7.504 8.377 4.981 0.504 2.742 10
6.67 93 8.115 9.974 5.951 8 3 5.5 6.181 4.531 4.206 4.773 6.667 7.104 5.182 7.269 4.295 0.889 7.74 9.46 7.462 5 8.913 7.5 5.3 7.238 4.522 6.72 5.621 10
6.53 101 4.888 9.193 7.984 7 7 7 6.895 4.863 4.511 4.256 4.028 5.169 5.744 7.891 4.38 0.926 9.256 9.661 9.238 0 9.58 8.04 4.865 7.495 5.528 8.179 6.854 10
6.5 104 5.471 6.638 4.93 7 4 5.5 6.544 5.783 5.732 7.607 5.972 6.733 4.816 7.258 8.86 0.793 8.495 9.414 9.278 0 8.953 6.8 5.456 7.07 5.395 8.013 6.704 9.438
7.08 70 6.521 6.326 10 7 7 7 7.635 4.599 4.791 5.535 3.333 5.916 5.143 8.802 4.981 0.926 8.214 8.991 8.706 10 9.56 8.08 1.322 6.321 4.991 8.2 6.596 10
7.23 60 7.912 9.839 10 8 4 6 6.67 3.905 4.437 5.035 3.333 5.917 3.897 8.393 4.763 0.889 7.897 8.157 6.262 10 8.413 7.5 5.3 7.071 5.065 5.337 5.201 10
6.12 120 5.697 4.891 9.403 10 4 7 7.748 3.316 3.067 4.516 8.333 5.976 4.929 7.461 3.373 0.929 8.351 7.407 8.408 0 9.46 9.1 7.408 8.656 3.894 5.589 4.741 10
7.49 44 5.797 9.218 2.808 10 10 10 4.515 4.965 6.015 5.932 8.333 5.995 6.54 9.055 8.485 0.586 9.556 5.11 9.824 10 10 9.02 6.942 8.654 7.487 9.141 8.314 10
8.04 8 4.529 5.731 8.884 5 1 3 8.723 7.447 6.938 7.112 10 7.76 6.942 7.907 8.106 1 9.392 9.731 9.104 10 9.658 8.94 6.226 8.275 7.313 9.203 8.258 10
8.07 7 6.029 5.774 7.609 8 7 7.5 10 6.817 6.477 6.148 6.667 8.019 7.276 8.623 7.581 1 8.177 9.678 9.368 10 9.553 9.3 6.36 8.404 5.945 9.349 7.647 10
7.45 47 7.059 6.319 8.874 9 7 8 5.751 6.719 5.651 6.43 6.111 5.798 3.173 6.419 5.394 1 8.621 9.341 8.382 10 8.567 7.9 6.766 7.744 5.973 7.699 6.836 10
4.8 150 6.376 9.997 7.28 5 5 5 3.749 3.24 3.146 3.201 3.333 4.995 2.375 6.85 3.315 0.963 7.092 0 9.345 0 6.767 6.82 2.94 5.509 6.004 1.163 3.583 10
7.4 49 8.088 7.387 8.255 10 7 8.5 8.223 3.925 4.344 4.795 8.333 5.285 5.356 5.465 5.856 0.963 9.857 9.753 9.29 10 8.572 9 7.78 8.451 6.276 7.448 6.862 10
5.39 144 3.912 7.963 5.677 10 9 9.5 3.319 3.118 3.055 3.773 3.333 4.955 3.151 5.471 4.225 0.963 5.118 5.057 7.106 5 8.887 8.54 7.284 8.237 4.708 3.33 4.019 10
5.82 131 6.135 6.119 8.044 7 3 5 7.049 3.914 3.648 4.444 7.5 4.945 4.508 6.697 3.167 0.963 7.533 9.137 4.68 5 3.513 7.48 5.766 5.587 2.576 8.076 5.326 10
7.69 25 7.721 8.046 9.365 10 8 9 8.267 3.291 3.953 5.217 5.833 5.31 6.747 9.769 4.099 1 9.636 8.717 8.364 10 9.147 9.44 8.108 8.898 5.251 7.951 6.601 10
8.1 7 4.359 6.804 9.814 6 5 5.5 9.188 7.605 6.957 6.781 10 8.309 6.957 8.262 8.242 1 9.126 9.333 9.431 10 9.247 9.44 7.805 8.83 7.646 8.91 8.278 10
7.77 20 4.071 2.022 9.98 4 3 3.5 7.631 6.853 6.98 7.304 10 8.644 7.314 8.091 8.205 1 9.187 9.744 9.637 10 9.632 8.98 6.41 8.341 6.773 9.078 7.926 10
5.82 131 4.118 8.262 0 7 3 5 3.894 2.889 3.59 4.853 5.833 4.945 7.554 9.726 4.644 0.923 7.006 4.137 8.866 5 9.387 8.22 6.796 8.134 4.588 4.356 4.472 10
7.18 57 4.735 9.439 5.342 10 10 10 1.758 4.577 5.49 5.797 5 6.899 4.786 8.527 7.961 0.537 8.561 5.4 9.608 10 9.42 8.98 6.256 8.219 8.278 8.306 8.292 10
6.2 115 9.794 9.564 9.198 9 9 9 5.536 3.634 3.691 4.91 4.931 4.781 1.154 3.2 3.443 0.815 8.078 9.479 8.375 0 5.653 7.06 6.531 6.415 5.316 6.133 5.725 10
7.63 30 2.532 2.428 10 2 0 1 8.17 6.596 6.172 6.806 10 7.824 6.917 4.616 7.7 0.962 9.349 9.865 9.562 10 9.632 8.98 6.41 8.341 7.69 8.994 8.342 10
6.74 86 5.641 5.996 0 10 3 6.5 7.158 3.99 4.112 4.465 8.3 5.976 3.526 7.634 5.403 0.963 9.883 8.617 9.562 5 10 8.7 6.62 8.44 5.659 7.908 6.783 10
7.03 70 2.029 7.164 3.159 9 9 9 5.181 6.567 6.091 6.245 10 6.485 3.523 8.054 6.455 0.963 8.371 6.08 8.61 10 4.4 8.46 5.072 5.977 6.356 5.257 5.806 10
6.66 93 4.706 7.261 10 8 8 8 7.056 5.295 4.81 5.939 6.667 5.076 3.999 8.507 5.417 0.963 8.546 9.331 8.992 5 8.287 7.26 6.054 7.2 4.947 8.013 6.48 9.783
7.68 27 5.726 5.606 9.047 10 5 7.5 8.065 4.558 4.209 4.602 8.333 5.258 4.768 8.73 3.988 0.962 9.886 8.643 9.512 10 9.632 8.98 8.837 9.15 5.228 7.342 6.285 10
6.03 126 7.659 9.567 9.725 5 4 4.5 6.005 2.828 3.428 4.616 5.833 3.859 5.084 3.242 4.501 0.759 8.324 8.878 9.745 0 3.84 6.44 6.226 5.502 6.464 6.675 6.57 10
8.18 5 3.729 6.942 8.432 6 6 6 7.562 7.564 7.169 6.723 10 8.38 6.407 9.087 8.851 1 9.545 8.639 9.645 10 9.767 9.26 2.733 7.253 6.26 8.891 7.575 10
7.94 10 6.735 7.903 10 7 7 7 8.455 6.788 6.508 6.444 7.5 7.443 5.68 8.987 8.707 0.897 8.368 7.683 9.718 10 9.767 8.8 9.832 9.466 8.398 7.155 7.776 10
6.04 123 3.941 8.294 1.4 6 6 6 3.541 3.527 4.59 5.64 5 5.344 5.865 8.269 5.953 0.963 8.573 8.632 9.337 5 9.347 8.08 6.966 8.131 5.863 6.905 6.384 10
6.72 87 6.726 8.102 5.105 7 3 5 8.184 4.694 4.23 4.571 3.333 4.694 3.17 9.059 5.557 0.963 8.966 9.301 9.544 5 7.973 7.5 6.45 7.308 4.944 8.179 6.562 9.023
7.4 49 5.485 9.42 10 9 4 6.5 7.384 6.644 5.428 5.573 10 6.718 3.524 8.504 6.127 0.926 8.755 9.358 8.868 5 9.167 8.92 6.35 8.145 5.29 8.138 6.714 10
5.67 136 7.247 9.659 6.375 3 2 2.5 8.011 3.173 3.247 3.784 2.5 4.906 2.466 4.259 2.347 0.793 7.813 8.753 9.665 0 4.88 7.62 7.287 6.596 5.153 5.821 5.487 10
6.96 75 4.324 4.788 9.049 3 0 1.5 7.395 4.874 4.502 5.513 8.333 7.141 5.398 6.391 6.158 0.963 9.644 9.234 9.79 5 9.52 9.04 7.638 8.733 5.629 7.489 6.559 10
7.81 15 5.179 6.128 8.915 8 7 7.5 9.125 6.602 6.257 6.76 8.333 7.879 4.627 5.821 7.083 0.897 9.031 9.186 9.524 10 9.632 8.98 6.41 8.341 6.735 9.265 8 10
7.64 29 2.929 5.014 8.847 10 4 7 8.86 5.485 5.095 5.67 10 7.669 4.927 8.541 4.38 0.963 8.8 9.279 9.718 10 9.632 8.98 6.41 8.341 7.288 7.49 7.389 10
7.93 11 1.029 3.39 9.057 3 2 2.5 6.816 7.859 7.278 7.311 10 8.918 6.854 9.5 8.894 1 9.484 9.36 9.54 10 9.632 8.98 6.41 8.341 7.053 9.433 8.243 10
7.42 46 8.353 9.384 10 9 7 8 7.816 3.653 3.653 5.204 5 5.008 4.131 7.65 1.615 1 9.256 8.966 8.734 10 8.567 8.58 6.448 7.865 4.791 8.869 6.83 10
6.2 115 7.421 9.591 6.318 7 4 5.5 6.046 2.374 3.14 4.74 2.5 4.948 4.065 9.007 3.566 0.889 7.478 8.75 9.289 0 6.533 7.76 4.803 6.366 3.425 6.927 5.176 10
6.18 117 7.941 6.875 1.334 10 5 7.5 4.349 4.575 4.383 5.072 4.931 5.613 4.204 8.376 4.818 0.741 8.306 9.192 7.747 10 8.287 6.6 0 4.962 5.087 8.409 6.748 10
7.47 42 7.197 9.16 10 8 8 8 9.711 4.012 3.687 4.872 4.167 3.994 3.833 8.198 3.57 1 8.395 8.85 9.764 10 9 8.82 6.696 8.172 5.512 8.366 6.939 10
8.02 9 3.503 6.745 7.697 9 4 6.5 8.802 7.166 6.143 5.918 8.333 7.15 5.907 9.528 7.52 1 9.98 8.35 9.405 10 9.632 8.98 6.41 8.341 7.564 9.433 8.498 10
6.33 110 5.75 9.833 0 7 7 7 2.955 3.36 4.439 4.833 9.2 6.843 4.421 7.269 5.392 0.692 9.1 7.587 9.86 5 4.913 8.46 5.072 6.148 4.798 6.969 5.884 10
7.92 12 2.715 3.723 9.464 4 3 3.5 7.188 7.643 7.548 7.675 10 8.494 7.29 8.421 9.506 1 9.11 9.602 9.757 10 9.632 8.98 6.41 8.341 8.466 8.994 8.73 10
7.59 34 2.965 2.668 8.886 6 4 5 7.445 6.203 6.637 6.889 9.167 7.945 6.206 6.88 7.329 0.963 9.354 9.615 9.694 10 9.632 8.98 6.41 8.341 6.64 8.723 7.681 10
7.76 21 7.109 6.907 2.13 10 10 10 8.798 3.913 4.621 4.665 10 7.32 7.375 9.929 6.626 1 8.663 7.973 8.58 10 9.74 9.74 7.988 9.156 6.5 8.514 7.507 10
7.78 19 4.244 2.586 10 5 5 5 9.107 7.702 6.912 6.651 10 8.014 7.435 7.535 8.148 1 8.863 9.733 9.773 10 9.632 8.98 6.41 8.341 6.21 9.141 7.675 10
6.91 79 9.7 9.652 10 9 5 7 6.522 5.075 4.547 5.341 5 5.661 3.948 9.127 5.832 0.966 6.151 9.502 7.858 5 6.86 7.4 7.192 7.151 6.524 6.761 6.642 10
7.12 63 4.824 4.052 8.332 6 6 6 8.347 4.893 4.507 5.907 8.333 7.422 4.438 5.715 5.028 1 9.987 9.616 9.058 10 9.632 8.98 6.41 8.341 6.818 6.927 6.873 10
7.49 40 8.609 9.883 8.226 7 4 5.5 9.367 3.704 3.379 5.041 6.667 4.225 3.39 9.269 2.137 0.963 9.144 9.109 9.228 10 9.167 8.88 7.581 8.542 5.617 7.678 6.647 10
7.32 53 6.341 10 9.883 9 8 8.5 9.097 4.07 3.923 4.991 5.833 3.85 2.861 7.692 4.343 0.897 9.196 9.15 9.06 10 9.387 8.9 7.043 8.443 5.392 7.282 6.337 10
8.91 1 8.056 9.477 9.484 10 10 10 6.83 7.326 7.223 7.245 8.333 7.894 5.658 7.972 8.71 1 8.206 9.503 9.533 10 9.987 10 10 9.996 8.253 9.433 8.843 10
7.6 32 3.215 4.546 9.124 7 1 4 8.123 5.396 5.121 5.755 10 6.711 5.788 8.035 5.412 0.963 9.763 9.597 9.024 10 9.632 8.98 6.41 8.341 7.617 7.699 7.658 10
6.5 99 1.882 7.424 7.785 4 2 3 6.885 7.249 6.856 6.618 10 8.65 6.287 9.135 8.788 1 5.782 8.996 8.921 0 9.747 8.88 0.906 6.511 4.732 7.697 6.215 9.479
6.37 107 6.765 8.969 7.381 7 7 7 6.733 5.524 4.761 5.262 6.667 6.472 3.797 6.769 5.146 0.963 8.931 9.133 7.602 0 7.667 7.48 4.004 6.384 5.335 7.574 6.454 10
6.97 74 7.721 9.362 10 8 7 7.5 6.336 4.337 4.181 5.371 4.167 5.587 2.709 6.034 4.565 0.897 8.66 8.318 8.973 10 9.48 8.64 5.539 7.886 5.525 7.053 6.289 10
5.54 141 5.712 7.989 6.899 7 7 7 2.935 3.666 3.744 5.456 8.333 5.887 4.438 5.868 5.768 0.517 5.485 6.937 7.973 10 7.52 4.8 0 4.107 4.052 6.07 5.061 10
7.89 14 3.412 5.268 8.732 5 3 4 8.261 7.335 6.725 7.245 10 8.737 5.966 7.145 8.387 1 9.226 8.889 9.811 10 9.632 8.98 6.41 8.341 7.876 8.828 8.352 10
7.31 54 3.412 7.26 10 5 3 4 6.285 6.143 5.869 6.395 4.167 7.597 4.731 5.635 6.024 0.963 7.176 9.198 9.461 10 9.693 8.72 3.786 7.4 7.361 8.702 8.031 10
7.57 36 4.382 3.557 10 5 1 3 9.636 5.006 4.553 5.776 10 6.785 4.217 8.011 6.766 1 9.331 9.63 9.692 10 9.632 8.98 6.41 8.341 6.406 7.364 6.885 10
