6.62 100 8.547 9.396 9.174 9 8 8.5 4.966 4.699 4.938 5.081 3.333 4.671 3.615 7.36 4.418 0.919 9.493 9.051 9.344 5 7.46 8.1 0.994 5.518 5.096 5.472 5.284 10 1.657 0 0 0.552 5 7.522 10 7.507 10 4.267
6.57 103 0 8.585 7.838 5 5 5 4.691 4.637 5.199 5.714 5 5.412 2.746 3.493 8.009 0.974 9.766 7.577 9.331 10 8.387 7.92 6.131 7.479 6.252 6.045 6.148 10 0 0 7.301 2.434 8 8.966 10 8.989 10 1.799
7.85 20 1.194 4.527 9.191 2 0 1 7.75 7.592 7.288 7.34 9.167 8.626 6.724 8.322 7.802 1 9.258 9.909 9.964 10 9.813 8.94 6.544 8.433 8.34 9.92 9.13 10 10 3.077 7.744 6.94 10 9.281 10 9.76 6.667 3.739
8.4 4 6.353 6.302 10 8 6 7 8.98 7.868 7.472 7.436 10 7.789 6.784 9.599 8.704 1 9.179 9.851 9.997 10 9.907 8.66 0 6.189 5.391 9.89 7.641 10 10 3.077 7.744 6.94 8 10 10 9.333 10 7.627
6.14 124 8.241 9.063 0 10 7 8.5 2.347 3.803 3.784 4.374 5.8 6.098 5.675 8.183 4.754 0.757 9.673 8.037 8.779 5 9.187 8.46 7.598 8.415 4.506 3.452 3.979 10 1.657 2.308 0.996 1.654 8 10 8 8.667 5.567 5.596
6.75 92 7.709 9.939 7.828 8 4 6 6.181 4.505 4.221 4.767 6.667 7.068 4.982 7.287 4.11 0.914 8.91 8.985 8.774 5 8.56 7.44 5.187 7.062 5.75 0.796 3.273 10 1.657 0 10 3.886 8 8.205 10 8.735 5.567 4.137
6.5 106 4.515 9.132 8.238 8 8 8 6.398 4.888 4.585 4.462 3.333 4.574 5.607 7.872 3.668 0.865 9.483 9.412 9.622 0 9.613 7.68 3.411 6.902 5.663 7.844 6.753 10 1.657 1.538 6.084 3.093 8 9.378 10 9.126 5.567 5.69
6.41 112 5.456 6.411 8.211 7 4 5.5 5.127 4.515 4.699 5.946 6.667 7.384 4.816 7.258 5.141 0.795 9.09 9.774 9.012 0 8.833 7.18 5.544 7.186 6.183 7.257 6.72 9.495 1.657 0.769 9.403 3.943 5 7.002 10 7.334 7.767 4.909
6.95 85 6.226 6.146 10 7 7 7 6.544 3.934 4.42 5.277 3.333 5.634 4.541 8.553 4.3 0.919 8.398 9.506 8.229 10 9.56 7.86 0.498 5.973 6.207 9.086 7.646 10 4.487 2.308 8.408 5.067 5 8.878 10 7.959 5.567 5.652
7.41 53 8.656 10 9.938 5 3 4 6.67 3.869 4.265 4.937 3.333 5.917 4.31 8.352 4.54 0.914 9.237 6.453 9.142 10 8.167 7.46 5.225 6.95 5.436 2.667 4.052 10 10 8.462 10 9.487 10 8.378 9 9.126 10 7.079
5.96 130 5.674 4.043 10 10 4 7 8.197 3.059 3.464 4.467 8.333 5.675 4.652 8.908 2.747 0.757 8.179 7.963 7.562 0 9.467 9.1 7.93 8.832 4.942 4.075 4.508 7.806 0 0 5.863 1.954 8 5.806 10 7.935 5.567 6.205
7.29 59 5.012 8.363 0.998 10 10 10 4.446 5.092 6.243 6.134 8.333 6.039 6.65 9.906 8.651 0.538 8.181 7.236 9.531 10 9.993 9.06 7.443 8.832 8.303 7.424 7.864 10 10 5.833 5.31 7.048 5 10 10 8.333 10 6.426
8.07 12 4.844 5.351 9.648 6 2 4 8.249 7.396 7.221 7.341 10 7.482 6.252 8.082 7.678 1 9.511 9.788 9.708 10 9.813 8.94 6.544 8.433 7.153 9.239 8.196 10 10 4.615 9.071 7.896 8 5.315 8 7.105 8.9 5.217
8.16 8 6.547 6.083 9.471 5 5 5 10 7.004 6.81 6.875 6.667 7.904 6.598 8.924 7.892 1 8.056 9.827 9.676 10 9.527 9.3 6.388 8.405 6.515 9.764 8.14 10 10 3.846 0.553 4.8 10 7.018 10 9.006 10 7.269
7.23 66 6.782 6.458 7.793 9 7 8 6.034 7.025 5.662 6.462 5.833 5.747 3.173 6.452 5.137 1 8.659 9.328 8.225 10 8.453 7.9 6.808 7.72 5.871 3.743 4.807 10 10 7.692 7.744 8.479 5 8.02 9 7.34 5.567 2.951
7.25 63 5.359 10 9.829 7 4 5.5 6.692 4.914 4.888 5.124 8.333 6.186 3.508 4.712 5.072 1 8.818 8.677 8.438 10 9.073 7.3 5.896 7.423 6.396 0.962 3.679 10 10 9.231 10 9.744 5 8.183 10 7.728 6.667 5.663
5.8 138 6.188 10 8.754 4 4 4 3.978 3.597 3.503 3.305 3.333 5.163 2.374 6.821 3.267 0.838 8.315 8.595 9.957 5 6.427 6.74 2.372 5.179 4.737 4.17 4.454 10 1.657 0 8.85 3.502 8 0 10 6 6.667 2.792
7.55 42 8.174 7.074 8.081 10 7 8.5 7.826 3.944 3.945 4.292 8.333 5.525 4.387 6.33 4.54 0.946 9.665 9.486 9.612 10 9.64 9.24 8.039 8.973 4.458 7.448 5.953 10 4.164 4.615 8.297 5.692 10 6.998 10 8.999 5.567 4.814
5.16 150 1.294 7.817 4.784 7 2 4.5 2.569 3.56 3.874 4.658 5 4.942 4.386 6.627 5.121 0.811 8.916 5.418 9.349 5 8.48 6.28 5.832 6.864 4.512 7.116 5.814 5.272 1.657 0 1.106 0.921 0 10 10 6.667 5.567 3.472
5.11 153 1.018 8.254 1.595 10 9 9.5 3.319 2.845 2.902 3.659 3.333 5.003 3.151 5.423 3.016 0.865 8.997 4.669 8.245 5 9.287 8.54 7.314 8.38 3.133 4.126 3.629 10 0 2.308 0.111 0.806 5 8.714 9 7.571 3.333 2.656
5.14 152 5.753 4.935 7.948 7 1 4 6.988 3.763 3.398 4.336 7.5 4.637 4.386 6.857 2.801 0.811 6.328 9.262 4.4 5 4.647 7.32 6.194 6.054 3.222 7.285 5.254 0 0 0.769 7.965 2.911 5 8.382 7 6.794 1.667 2.639
7.85 19 8.224 7.995 10 6 6 6 9.342 3.551 3.899 5.498 5.833 5.396 6.409 9.802 4.99 1 9.411 8.454 8.841 10 9.033 9.3 8.362 8.898 5.503 7.699 6.601 10 10 5.385 10 8.462 10 8.915 10 9.638 6.667 5.826
8.02 9 4.588 6.798 10 6 5 5.5 7.476 7.508 6.681 6.731 10 8.443 6.832 8.206 8.424 1 8.57 8.929 9.51 10 9.147 9.46 8.369 8.992 5.862 8.91 7.386 10 8.196 4.615 0.111 4.307 10 9.379 10 9.793 8.9 2.845
7.79 22 3.853 3.166 10 4 3 3.5 7.619 6.668 6.773 7.225 10 8.661 7.314 8.1 8.233 1 9.119 9.794 9.6 10 9.641 8.9 6.216 8.252 5.868 8.764 7.316 10 10 3.077 7.744 6.94 8 9.265 10 9.088 8.9 4.11
6.07 124 5.971 8.105 0 9 4 6.5 4.344 2.512 3.77 4.786 5 4.837 7.253 9.708 5.139 0.757 8.497 4.058 9.515 5 8.973 8.2 6.76 7.978 5.62 6.34 5.98 10 4.663 4.615 1.438 3.572 5 10 9 8 8.333 5.682
7.18 66 3.564 8.033 9.5 10 10 10 1.758 3.899 5.111 5.535 5 6.482 4.786 8.855 6.728 0.537 9.871 5.614 9.362 10 9.48 9.06 7.105 8.548 6.446 8.306 7.376 10 10 6.154 0.774 5.643 10 8.442 10 9.481 8.333 5.573
6.31 118 9.824 9.582 7.602 9 9 9 6.579 2.851 3.627 4.658 4.167 4.393 0.941 3.022 2.618 0.811 8.853 9.67 8.494 0 6.527 7.22 6.275 6.674 6.113 5.694 5.903 10 1.657 0 7.633 3.097 5 10 10 8.333 10 5.617
6.7 95 1.297 5.969 10 6 6 6 6.662 7.05 6.056 6.355 5 6.36 3.803 5.929 7.719 0.872 9.337 8.844 9.639 0 8.493 7.84 5.162 7.165 6.77 8.91 7.84 10 1.657 0 9.403 3.687 8 10 10 9.333 8.9 4.408
7.58 41 2.324 2.432 10 2 0 1 8.409 6.867 6.201 6.758 10 7.824 6.542 4.616 7.824 1 9.513 9.838 9.778 10 9.641 8.9 6.216 8.252 6.12 8.91 7.515 10 10 4.615 7.744 7.453 8 8.521 10 8.84 8.9 2.631
6.89 83 5.488 5.461 5.947 10 3 6.5 7.028 3.993 4.582 4.732 8.3 5.815 3.915 7.837 3.656 0.892 9.771 9.66 9.983 5 10 8.72 6.723 8.481 4.358 8.011 6.184 10 3.461 3.077 8.518 5.019 10 7.192 10 9.064 4.433 4.321
7.39 53 3.882 7.164 8.215 9 9 9 5.357 6.251 5.753 6.113 8.333 6.444 3.168 8.04 5.424 0.973 8.355 6.377 8.823 10 4.293 8.48 5.41 6.061 5.647 5.715 5.681 10 10 5.385 10 8.462 8 10 10 9.333 10 4.616
6.5 109 4.844 6.691 10 8 4 6 7.056 5.323 4.488 5.469 6.667 4.965 3.999 8.579 4.848 0.892 9.228 9.524 8.76 5 8.187 7.3 6.058 7.182 4.965 7.98 6.473 9.449 4.164 3.077 8.186 5.143 5 7.778 8 6.926 2.233 2.86
7.59 40 5.618 5.824 7.736 10 7 8.5 8.065 4.473 4.22 4.855 8.333 5.329 4.768 8.858 3.776 0.892 8.764 9.125 9.822 10 9.64 8.9 6.216 8.252 5.189 7.594 6.392 10 10 6.923 7.633 8.185 10 9.195 10 9.732 5.567 4.255
5.91 133 4.265 10 0.531 8 4 6 6.443 3.422 4.02 4.739 4.167 5.649 2.139 4.691 5.077 0.892 8.998 9.078 9.892 0 6.2 7.62 7.287 7.036 5.486 3.667 4.577 10 1.657 0.769 7.191 3.206 8 8.027 5 7.009 7.767 5.151
5.86 136 7.315 9.101 8.074 5 4 4.5 6.125 3.011 3.449 4.629 5 3.83 5.084 3.375 5.482 0.615 9.357 8.895 9.611 0 3.84 6.4 6.184 5.475 4.907 6.675 5.791 10 1.657 1.538 0.553 1.25 5 7.435 9 7.145 7.233 5.351
8.23 5 3.529 7.512 9.839 6 6 6 8.196 7.502 7.083 6.685 10 8.365 6.157 8.603 8.546 1 8.93 9.146 9.812 10 9.767 9.16 2.104 7.01 5.501 8.869 7.185 10 10 6.923 5.531 7.485 10 10 10 10 8.9 5.675
7.96 13 7 8.114 10 7 7 7 9.02 6.787 6.3 6.371 7.5 7.379 5.555 9.067 8.81 0.897 8.563 7.87 9.642 10 9.773 8.8 9.832 9.468 6.279 8.158 7.218 10 6.994 3.077 9.071 6.381 8 9.68 10 9.227 6.667 4.855
6.19 120 3.876 8.294 3.96 6 6 6 3.064 3.442 4.377 5.13 5 4.868 5.534 8.45 5.5 0.892 9.983 8.6 9.474 5 9.36 8.02 6.951 8.11 5.775 6.905 6.34 10 1.657 0.769 0.553 0.993 2 9.628 10 7.209 8.9 5.981
6.78 88 6.535 7.488 4.57 7 3 5 7.145 4.546 4.097 4.415 3.333 4.764 3.295 9.04 5.074 0.865 8.716 9.202 9.595 5 8.94 8.24 6.867 8.016 4.919 8.179 6.549 10 4.164 1.538 9.624 5.109 10 9.521 10 9.84 8.9 4.742
7.63 33 5.353 8.512 10 9 4 6.5 7.175 6.855 5.467 5.711 10 6.263 3.524 8.523 6.588 0.865 9.242 9.065 8.955 10 8.887 8.88 6.237 8.001 4.784 8.117 6.45 10 10 7.692 9.293 8.995 5 6.576 9 6.859 1.1 5.476
5.88 135 6.809 9.847 3.74 3 1 2 8.076 4.29 4.123 4.484 3.333 5.064 3.974 6.277 4.663 0.919 8.624 9.305 9.486 0 4.587 7.62 7.287 6.498 5.366 6.07 5.718 10 1.657 0.769 2.434 1.62 8 8.457 5 7.152 4.433 5.591
7.09 73 4.365 4.459 8.596 4 0 2 6.703 5.033 4.27 5.327 8.333 7.08 5.315 6.996 5.74 0.946 7.898 9.594 9.559 10 9.727 8.9 6.216 8.281 6.02 7.949 6.984 10 6.994 4.615 7.633 6.414 8 7.166 10 8.389 5.567 3.168
7.14 69 5.531 6.219 9.668 7 6 6.5 8.582 6.014 5.741 5.786 8.333 7.818 4.627 6.43 6.201 0.897 9.82 9.404 9.92 0 9.64 8.9 6.216 8.252 6.716 9.265 7.991 10 6.29 0 7.744 4.678 10 5.316 10 8.439 5.567 5.351
7.71 27 3.244 4.687 10 9 5 7 8.412 5.724 5.17 5.601 10 7.747 4.177 8.232 5.115 0.919 8.927 9.338 9.713 10 9.64 8.9 6.216 8.252 5.591 7.678 6.635 10 10 3.077 7.744 6.94 10 8.654 10 9.551 10 3.714
7.98 11 1.353 4.386 8.844 3 2 2.5 6.956 7.847 6.723 7.067 10 8.893 6.854 9.727 8.404 1 9.781 9.444 9.843 10 9.64 8.9 6.216 8.252 5.902 9.349 7.626 10 10 7.692 7.744 8.479 10 9.839 10 9.946 10 7.128
7.48 46 8.091 9.263 9.777 9 7 8 7.816 3.757 3.978 5.206 5 5.011 4.131 7.82 2.605 1 9.589 9.332 9.034 10 8.92 8.54 6.438 7.966 5.162 8.869 7.016 10 8.196 3.846 10 7.348 5 6.902 10 7.301 5.567 5.017
6.13 122 6.188 9.591 4.541 7 4 5.5 6.119 2.327 3.622 5.401 2.5 5.03 4.19 8.638 2.222 0.865 8.421 9.312 9.452 0 6.533 7.98 5.273 6.596 4.498 7.073 5.785 10 4.487 3.077 10 5.855 8 9.806 10 9.269 4.433 4.992
5.74 138 8.059 6.351 2.945 9 5 7 2.533 3.849 3.849 3.95 1.667 5.077 3.454 8.579 3.89 0.568 8.081 9.492 8.104 10 8.513 6.64 0 5.051 4.871 8.222 6.546 10 1.657 4.615 5.199 3.824 2 0 10 4 10 4.806
7.35 54 7.153 9.288 10 8 8 8 8.458 4.494 4.206 4.838 4.167 4.367 3.833 8.165 4.532 1 9.313 8.935 9.841 10 9.12 8.8 6.592 8.171 4.516 8.45 6.483 10 6.994 4.615 7.854 6.488 8 4.535 10 7.512 5.567 4.688
7.87 17 3.794 6.594 8.687 9 4 6.5 7.467 7.173 6.164 5.85 8.333 7.145 5.931 9.538 7.106 1 6.319 9.277 9.442 10 9.64 8.9 6.216 8.252 6.381 9.349 7.865 10 10 5.385 7.744 7.709 10 9.857 10 9.952 6.667 6.32
6.48 110 5.659 9.875 1.629 7 7 7 3.643 3.308 4.485 4.779 9.2 6.818 4.421 7.269 5.953 0.692 8.47 9.191 8.876 5 0 8.48 5.258 4.579 6.019 7.303 6.661 10 1.657 0.769 9.624 4.017 8 9.572 10 9.191 8.9 4.656
5.33 147 8.735 9.578 3.954 7 3 5 3.742 3.01 3.667 4.366 1.667 5.878 5.547 8.535 4.635 0.811 7.626 4.627 8.384 0 3.173 6.54 5.294 5.003 4.995 3.728 4.362 10 1.657 0 0.221 0.626 2 8.466 5 5.155 6.667 4.743
6.51 108 5.209 9.463 8.916 5 5 5 4.826 3.478 4.195 4.774 10 7.425 5.93 7.71 4.903 0.914 5.476 8.282 9.418 0 7.213 7.72 0 4.978 5.388 7.198 6.293 10 1.657 0 10 3.886 10 9.198 10 9.733 7.767 4.028
7.76 24 2.618 3.439 8.691 4 3 3.5 6.446 7.735 7.465 7.564 10 8.532 7.165 8.08 9.553 1 8.99 9.504 9.705 10 9.633 8.9 6.216 8.25 6.836 8.973 7.904 10 10 3.077 7.744 6.94 10 8.447 10 9.482 3.9 4.163
7.45 49 2.824 2.711 9.15 5 2 3.5 7.445 6.208 6.342 6.552 9.167 7.869 5.965 7.069 7.214 0.946 9.343 9.83 9.827 10 9.633 8.9 6.216 8.25 5.577 8.639 7.108 10 10 5.385 7.744 7.709 8 7.633 10 8.544 2.233 2.89
5.32 148 2.668 8.733 4.677 5 2 3.5 4.363 3.485 3.836 4.933 3.333 5.18 2.916 3.053 4.215 0.795 8.057 3.77 9.904 0 6.607 6.38 6.235 6.407 5.479 7.114 6.296 10 1.657 1.538 0.221 1.139 5 9.599 9 7.866 8.333 3.984
7.21 63 8.715 9.58 4.756 8 8 8 5.846 3.431 4.403 5.112 3.333 5.595 5.094 6.254 6.036 0.949 9.175 8.888 8.86 10 5.24 7.18 7.011 6.477 5.862 7.385 6.624 10 10 7.692 10 9.231 10 0 9 6.333 10 5.357
8.19 6 7.241 7.236 7.688 10 10 10 7.461 4.661 4.882 5.081 10 7.231 7.375 9.948 7.279 1 7.933 7.879 9.897 10 9.787 9.7 8.65 9.379 7.238 8.786 8.012 10 10 6.154 9.514 8.556 10 9.334 10 9.778 6.667 6.139
7.91 15 4.235 3.077 10 5 5 5 10 7.375 6.963 6.545 10 7.952 7.435 7.042 8.186 1 8.907 9.764 9.699 10 9.64 8.9 6.216 8.252 5.468 8.973 7.221 10 10 3.077 7.744 6.94 5 10 10 8.333 6.667 3.976
6.69 96 7.915 9.638 9.958 9 5 7 6.903 5.362 4.52 5.695 5 5.567 3.108 8.769 5.139 0.974 6.419 9.16 7.678 5 7.287 7.42 7.214 7.307 4.757 6.011 5.384 10 0 3.846 2.544 2.13 8 4.672 10 7.557 8.9 4.788
7.01 78 5.324 3.874 3.13 5 2 3.5 6.105 5.12 4.578 5.48 8.333 7.447 2.938 8.011 5.628 1 9.062 9.289 9.816 10 9.64 8.9 6.216 8.252 6.642 8.033 7.337 10 10 3.846 7.744 7.197 10 8.119 10 9.373 5.567 4.374
7.81 20 8.588 9.879 10 10 9 9.5 9.226 3.965 3.616 5.164 6.667 4.915 3.39 8.297 3.18 0.946 9.347 9.456 9.131 10 9.407 8.88 7.469 8.585 5.717 7.74 6.729 10 10 8.462 8.739 9.067 10 8.201 9 9.067 4.433 5.688
7.26 59 6.765 10 9.578 9 8 8.5 8.931 3.695 3.869 4.741 5.417 4.047 2.861 7.711 3.655 0.872 9.696 8.84 8.968 10 9.593 8.86 6.99 8.481 4.921 8.159 6.54 10 1.657 2.308 8.629 4.198 10 5.282 9 8.094 0 4.776
8.81 1 8.135 9.168 8.774 10 10 10 6.83 7.45 7.268 7.196 8.333 7.895 5.357 6.798 8.685 1 9.124 9.297 9.13 10 9.993 10 10 9.998 7.518 9.349 8.434 10 10 6.923 10 8.974 10 10 10 10 10 7.876
7.46 47 3.706 4.743 8.304 10 3 6.5 5.005 5.6 4.948 5.391 10 6.605 5.538 8.045 5.245 1 8.554 9.743 9.655 10 9.64 8.9 6.216 8.252 6.095 7.553 6.824 10 10 3.846 7.744 7.197 8 8.86 10 8.953 7.233 5.306
7.06 77 2.471 7.713 9.466 4 3 3.5 6.885 7.079 6.777 6.646 10 8.64 6.263 8.75 8.549 1 9.487 8.84 9.223 0 9.793 8.92 0 6.238 4.724 8.764 6.744 10 1.657 0.769 7.744 3.39 5 8.666 10 7.889 5.567 7.234
6.34 115 7.338 8.978 7.809 8 8 8 6.733 5.46 4.743 5.135 6.667 6.535 3.797 6.811 4.715 0.8 9.706 9.359 7.818 0 7.933 7.3 3.25 6.161 5.189 7.413 6.301 10 1.657 0 0.332 0.663 2 7.784 10 6.595 7.767 5.229
7.09 73 7.647 8.768 10 8 7 7.5 6.499 4.621 4.494 5.677 4.167 5.692 3.207 5.932 5.22 0.923 8.642 9.193 8.717 10 9.327 8.62 6.164 8.037 5.159 7.116 6.137 10 4.164 1.538 8.297 4.667 5 9.293 10 8.098 1.1 5.484
5.42 145 6.809 7.989 8.073 7 7 7 2.843 3.285 3.49 5.045 7.5 5.917 4.688 5.854 5.055 0.564 8.115 4.442 9.624 10 7.52 4.68 0 4.067 4.869 5.758 5.313 5.855 2.83 0.769 0.443 1.347 0 9.805 0 3.268 7.767 3.731
8.14 7 3.529 5.421 10 5 3 4 8.184 7.398 6.885 7.101 10 8.723 5.216 8.55 8.52 1 9.764 9.188 9.899 10 9.64 8.9 6.216 8.252 6.581 8.932 7.756 10 10 8.462 8.85 9.104 8 5.913 10 7.971 8.9 5.348
7.46 47 3.218 7.135 10 5 5 5 6.609 6.016 5.862 6.02 4.167 7.634 4.606 6.07 5.191 0.946 9.311 9.338 9.695 10 9.773 9.08 5.989 8.281 5.329 8.702 7.016 10 10 5.385 9.846 8.41 10 8.567 10 9.522 10 5.285
7.62 35 4.618 3.197 10 5 2 3.5 9.524 5.034 4.339 5.652 10 6.883 4.048 8.251 6.412 1 9.839 9.735 9.756 10 9.64 8.9 6.216 8.252 5.507 7.448 6.477 10 10 6.923 7.744 8.222 10 8.299 10 9.433 5.567 2.393
7.63 33 7.209 9.355 10 9 5 7 7.97 5.822 4.653 5.706 10 5.292 3.754 6.197 4.274 0.914 7.703 9.197 8.131 10 8.04 7.92 6.173 7.378 6.734 7.426 7.08 10 6.994 0 10 5.665 10 10 9 9.667 8.9 5.137
7.81 20 4.324 3.665 7.876 4 4 4 9.625 7.233 6.704 7.178 8.333 8.059 6.398 7.848 8.286 0.946 9.44 9.696 9.928 10 9.607 9.02 2.16 6.929 4.936 8.555 6.746 10 10 8.462 7.08 8.514 8 6.151 10 8.05 8.9 2.967
7.61 37 7.512 7.8 9.627 10 8 9 5.942 4.381 5.407 6.469 7.5 6.506 3.563 7.138 7.136 0.513 9.441 9.161 8.906 10 9.207 8.1 3.996 7.101 5.479 8.222 6.85 10 10 6.923 10 8.974 10 4.529 10 8.176 8.9 5.021
7.01 78 6.794 8.653 9.211 10 8 9 4.724 3.236 4.028 4.927 8.333 5.478 5.545 9.759 4.693 0.784 9.862 7.203 8.833 10 4.967 8.18 6.142 6.429 5.68 0.816 3.248 10 1.657 2.308 1.659 1.875 8 10 10 9.333 10 5.721
7.15 68 7.332 9.959 5.574 8 8 8 6.883 4.312 4.496 4.851 6.667 4.527 5.171 7.226 4.785 0.946 8.288 8.411 8.856 10 7.747 7.46 5.225 6.81 5.024 6.361 5.693 10 6.994 3.846 3.761 4.867 10 4.972 9 7.991 6.667 5.84
7.53 43 5.118 7.149 9.72 6 6 6 6.707 4.955 5.303 5.355 6.667 7.78 6.678 8.191 6.043 0.919 9.23 9.462 9.738 10 9.507 7.34 0 5.616 5.116 9.057 7.086 10 7.17 6.154 10 7.775 8 10 10 9.333 5.567 4.024
6.69 96 0.159 7.94 6.538 10 10 10 2.82 5.451 5.092 4.865 8.333 7.528 5.057 8.947 5.669 0.514 8.449 3.281 9.459 10 9.62 9.06 7.894 8.858 4.564 7.658 6.111 10 6.994 4.615 6.195 5.935 10 10 10 10 10 4.761
7.97 12 5.215 6.251 9.622 9 4 6.5 9.226 6.351 5.048 6.023 8.333 7.811 5.526 9.002 6.069 1 7.953 8.749 10 10 9.64 8.9 6.216 8.252 6.143 8.639 7.391 10 10 6.923 7.744 8.222 8 9.396 10 9.132 2.233 5.22
7.12 71 7.853 7.398 10 10 8 9 6.902 3.127 3.363 4.853 3.333 5.975 3.159 7.588 2.934 0.784 9.41 9.223 9.78 10 9.327 8.74 3.876 7.314 5.852 6.447 6.149 10 6.994 1.538 9.293 5.942 10 0 10 6.667 5.567 4.806
6.54 106 3.806 8.893 1.596 7 7 7 7.541 5.587 4.434 5.07 5 4.715 3.928 6.426 6.108 0.886 9.027 9.602 9.014 5 6.027 8.48 5.562 6.689 4.871 5.505 5.188 10 1.657 2.308 5.089 3.018 10 10 9 9.667 7.767 4.751
7.94 14 5.552 6.251 8.97 10 4 7 10 5.942 5.072 5.786 8.333 6.845 6.77 9.69 5.512 1 7.954 8.842 9.784 10 9.64 8.9 6.216 8.252 5.195 8.764 6.979 10 6.994 3.846 7.744 6.195 10 8.913 10 9.638 8.333 3.297
6.64 100 6.832 9.872 9.809 10 7 8.5 8.708 3.348 3.331 4.283 1.667 4.495 2.424 5.249 3.01 0.718 8.964 9.434 8.835 5 8.76 7.66 7.239 7.886 5.025 7.009 6.017 10 4.164 0 10 4.721 10 9.198 5 8.066 1.1 5.402
5.98 129 6.656 9.152 2.386 8 4 6 6.353 4.945 4.675 4.767 6.667 5.348 4.755 8.071 4.941 0.943 7.381 6.071 4.543 5 8.573 7.52 5.238 7.111 6.074 4.879 5.476 8.017 1.657 1.538 7.08 3.425 8 6.048 7 7.016 5.567 4.406
7.24 60 5.588 8.58 2.96 8 8 8 3.965 5.043 5.796 5.412 8.333 6.27 5.373 8.66 6.887 0.676 8.8 8.039 9.579 10 9.793 8.8 2.8 7.131 6.832 8.743 7.787 10 1.657 0.769 10 4.142 10 8.462 10 9.487 10 6.552
5.93 132 6.718 9.73 4.352 5 2 3.5 7.213 4.08 3.889 4.572 4.167 5.517 2.632 5.475 4.704 0.667 8.457 9.09 9.88 0 7.647 7.62 7.287 7.518 3.666 5.862 4.764 10 1.657 0.769 10 4.142 8 9.516 5 7.505 4.433 5.453
7.88 16 6.971 8.405 7.531 10 8 9 7.156 5.704 5.669 6.338 5 4.686 4.642 6.251 5.895 0.973 9.806 9.59 9.291 10 9.773 9.8 8.592 9.388 6.078 8.764 7.421 10 6.994 4.615 10 7.203 8 7.515 10 8.505 6.667 5.311
6.91 82 7.206 6.436 8.358 8 4 6 7.311 4.551 3.882 5.058 5.833 4.522 4.953 7.122 3.035 1 8.601 9.432 9.239 5 9.793 8.42 3.332 7.182 5.612 8.459 7.036 10 6.994 2.308 7.301 5.534 8 8.113 10 8.704 6.667 4.048
6.75 93 7.541 6.533 10 10 4 7 5.232 4.061 3.664 4.765 6.667 6.596 4.454 9.6 3.483 0.757 7.888 8.597 9.072 5 9.24 9.08 7.682 8.667 5.443 6.55 5.997 10 1.657 0 6.527 2.728 10 9.103 10 9.701 5.567 4.355
6.48 110 4.706 7.294 9.563 5 2 3.5 7.149 4.346 4.279 5.344 6.667 6.651 5.17 7.305 6.441 0.769 9.871 9.545 9.622 0 9.247 7.42 1.847 6.171 6.163 8.452 7.307 10 1.657 0.769 7.412 3.279 8 7.999 8 8 1.1 4.474
5.68 139 4.532 9.022 3.513 7 5 6 6.573 3.778 3.884 4.045 6.667 5.582 0 6.976 3.103 0.946 8.483 8.142 9.148 0 8.8 7.98 7.051 7.944 5.752 6.843 6.297 10 1.657 0 0.885 0.847 10 3.243 10 7.748 3.333 4.082
5.59 142 3.582 10 6.655 8 8 8 3.923 2.823 3.087 3.609 2.5 4.735 1.871 5.498 3.095 0.927 7.584 9.442 8.895 0 8.92 8.88 7.312 8.371 4.978 7.114 6.046 10 0 0 0 0 0 7.383 10 5.794 10 5.219
6.63 101 3.438 8.346 7.371 7 7 7 6.099 5.797 5.53 5.573 10 7.69 4.823 4.481 4.798 1 8.39 9.178 8.88 0 2.08 8.48 5.258 5.273 5.667 6.903 6.285 10 1.657 1.538 5.753 2.983 10 7.672 9 8.891 10 3.188
6.6 104 8.441 9.425 8.662 7 7 7 5.859 4.204 3.531 4.612 10 8.101 5.686 8.328 4.719 0.829 8.738 8.737 8.191 0 5.193 7.56 5.901 6.218 5.484 4.376 4.93 10 1.657 0 10 3.886 8 10 7 8.333 3.333 3.742
7.71 27 0.912 3.426 8.66 3 3 3 6.62 7.141 7.176 7.158 10 8.484 6.319 7.948 8.382 1 9.441 9.705 9.5 10 9.64 8.9 6.216 8.252 6.364 9.203 7.784 10 10 9.231 7.744 8.992 5 8.828 10 7.943 6.667 3.419
8.44 3 4.588 6.169 6.858 7 7 7 7.935 7.747 7.465 6.012 10 8.037 7.184 9.948 9.144 1 9.095 9.139 9.739 10 8.913 9.6 8.968 9.16 7.425 8.764 8.095 10 10 6.923 7.744 8.222 10 9.675 10 9.892 8.9 5.086
7.34 55 7.25 10 8.215 8 8 8 7.189 2.539 3.622 4.256 5 5.42 4.925 7.26 4.498 0.897 7.866 7.841 8.573 10 9.56 8.84 6.984 8.461 4.734 7.155 5.945 10 10 5.385 10 8.462 10 9.731 9 9.577 6.667 5.228
5.62 141 6.576 9.839 5.274 7 3 5 6.821 4.573 4.185 4.613 3.333 4.89 3.161 6.38 4.471 0.629 8.055 9.276 9.541 0 3.82 7.62 7.287 6.242 4.944 1.66 3.302 10 1.657 0.769 2.102 1.509 8 9.283 5 7.428 1.667 3.728
7.11 72 5.997 5.678 6.784 10 7 8.5 7.602 3.664 4.275 5.163 1.7 4.632 4.163 8.329 5.863 0.892 9.42 9.351 9.443 5 9.487 8.64 6.546 8.224 5.589 8.472 7.03 10 4.487 3.077 8.518 5.361 10 8.242 10 9.414 6.1 5.654
